plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
PLT0169,Melanchroia chephise,,Butterflies & moths,species,Geometridae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Mestra amymone,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Phyciodes tharos,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Scythris trivinctella,,Butterflies & moths,species,Scythrididae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,,Insect host / plant tissue use,eaten by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,,Insect host / plant tissue use,interacts with partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,,Insect host / plant tissue use,visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Vanessa atalanta,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Vanessa cardui,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,interacts with partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Vanessa cardui,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Wallengrenia otho,,Butterflies & moths,species,Hesperiidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,1.0,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
PLT0169,Asterocampa clyton,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2081399 | https://www.inaturalist.org/observations/63139980,
PLT0169,Danaus gilippus,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/99832962,
PLT0169,Danaus plexippus,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/1019871 | https://www.inaturalist.org/observations/1914442,
PLT0169,Danaus plexippus,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/168025 | https://www.inaturalist.org/observations/423764 | https://www.inaturalist.org/observations/441147 | https://www.inaturalist.org/observations/450544 | https://www.inaturalist.org/observations/8552584,
PLT0169,Danaus plexippus,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/168025 | https://www.inaturalist.org/observations/423764 | https://www.inaturalist.org/observations/441147 | https://www.inaturalist.org/observations/450544 | https://www.inaturalist.org/observations/8417574,
PLT0169,Junonia coenia,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/1924655,
PLT0169,Phyciodes tharos,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4335779,
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2114121 | https://www.inaturalist.org/observations/2121408 | https://www.inaturalist.org/observations/4335796 | https://www.inaturalist.org/observations/4335798 | https://www.inaturalist.org/observations/453824,
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,Lepidoptera,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17912231,
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,Lepidoptera,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17912231,
PLT0169,Vanessa atalanta,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17985259 | https://www.inaturalist.org/observations/453840,
PLT0169,Vanessa cardui,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.9,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2114125 | https://www.inaturalist.org/observations/453829,
PLT0169,Atalopedes huron,,Butterflies & moths,species,Hesperiidae,Lepidoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.78,GloBI raw central_texas_interactions.xlsx | Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4335574,
PLT0169,Strymon melinus,,Butterflies & moths,species,Lycaenidae,Lepidoptera,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,0.32,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2114121,
PLT0169,Vanessa cardui,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,0.32,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/2114125,
PLT0169,Acharia stimulea,,Butterflies & moths,species,Limacodidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Adaina bipunctatus,,Butterflies & moths,species,Pterophoridae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Anthanassa texana,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Astrotischeria heteroterae,,Butterflies & moths,species,Tischeriidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Basilodes chrysopis,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Basilodes pepita,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Celastrina neglecta,,Butterflies & moths,species,Lycaenidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Chlosyne lacinia,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Chlosyne nycteis,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Cirrhophanus triangulifer,,Butterflies & moths,species,Noctuidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Cremastobombycia ambrosiaeella,,Butterflies & moths,species,Gracillariidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Cremastobombycia ignota,,Butterflies & moths,species,Gracillariidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Dichomeris setosella,,Butterflies & moths,species,Gelechiidae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
PLT0169,Dysodia oculatana,,Butterflies & moths,species,Thyrididae,,Insect host / plant tissue use,larval host,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - sourced host workbook,TX range,0.15,Texas Host Plants verified-data.csv,"Shropshire, K. J. & Tallamy, D. W. 2025. Lepidoptera of North America, north of Mexico: an annotated list containing geographic ranges and host-plant records. ZooKeys 1261:101-113. DOI: 10.3897/zookeys.1261.160796. Source worksheet: UDELep(1).csv.",https://doi.org/10.3897/zookeys.1261.160796
